UBIGEO,DEPARTAMENTO,PROVINCIA,Distrito,Zona,Latitud,Longitud,cobertura_cell,Educ_sec_comp,esp_vid_nacer,Ing_fam_p_cap,NBS_2017,No_Pobreza,Tasa_docen_pub,DepaProvDis,cobertura_cell_std,Educ_sec_comp_std,esp_vid_nacer_std,Ing_fam_p_cap_std,NBS_2017_std,No_Pobreza_std,Tasa_docen_pub_std,cobertura_cell_decil,Educ_sec_comp_decil,esp_vid_nacer_decil,Ing_fam_p_cap_decil,NBS_2017_decil,No_Pobreza_decil,Tasa_docen_pub_decil
21505,ANCASH,PALLASCA,HUANDOVAL,X,-8.8611,-77.3567,35.08771929824562,41.119111123030166,64.1538999816733,560.1012396388925,67.5,52.477526000000005,213.713268032057,ANCASH+PALLASCA+HUANDOVAL,-0.33807184399657014,-0.9317273694997277,-1.8221439373961477,-0.07858583381504021,0.3331095357255795,-0.7917258819634545,-0.0370610303164058,4,4,4,3,7,5,2
21506,ANCASH,PALLASCA,LACABAMBA,X,-8.8147,-77.4592,53.333333333333336,38.856389638081644,65.84812552693928,502.42195886287266,77.4,36.745369999999994,357.78175313059035,ANCASH+PALLASCA+LACABAMBA,0.25999948470254924,-1.0756304569889363,-1.4980802124380663,-0.23660851943486302,0.8743217341424483,-1.7226063074326172,-1.5084427806414138,6,4,5,3,8,3,4
21507,ANCASH,PALLASCA,LLAPO,X,-9.325,-77.0047,75.0,28.67971616144121,67.01085936682698,560.1341341725122,85.0,54.111315,355.19125683060105,ANCASH+PALLASCA+LLAPO,0.9702091875327534,-1.7228399095881872,-1.2756777936209986,-0.07849571336841084,1.289797765250347,-0.6950536776294249,-1.4819858565092427,8,3,5,3,9,5,4
21508,ANCASH,PALLASCA,PALLASCA,X,-9.1117,-77.8025,50.56179775280899,59.828546959297896,67.09775811520099,418.00077221829747,71.6,42.059301000000005,302.02730657840294,ANCASH+PALLASCA+PALLASCA,0.16915157111666318,0.25814314701301144,-1.2590561978889758,-0.4678954296963098,0.5572479209285247,-1.4081780529585464,-0.93901862725872,6,6,5,2,8,3,3
21509,ANCASH,PALLASCA,PAMPAS,X,-8.3944,-77.4933,24.637681159420282,42.282937696919326,66.55356325068695,375.65776187095923,68.4,54.989902,171.98177676537586,ANCASH+PALLASCA+PAMPAS,-0.6806126969722367,-0.8577110849509256,-1.3631473062955557,-0.583901664904017,0.38231064467256787,-0.6430671959055164,0.38914567701203245,3,4,5,2,7,5,2
21510,ANCASH,PALLASCA,SANTA ROSA,X,-9.3297,-78.0431,51.851851851851855,64.80163714958552,67.45507393568946,441.2208093961441,88.1,49.341924000000006,289.01734104046244,ANCASH+PALLASCA+SANTA ROSA,0.211438137500484,0.5744184984007523,-1.190710459567714,-0.4042799929975748,1.4592682516233053,-0.9772611972668341,-0.8061469180032874,6,7,5,2,9,4,3
21511,ANCASH,PALLASCA,TAUCA,X,-8.6944,-77.3978,75.38461538461539,32.806797267599826,68.33773772958087,357.5920117234093,81.6,40.728056,217.6656151419558,ANCASH+PALLASCA+TAUCA,0.9828164603640589,-1.4603684930019278,-1.0218785600999387,-0.6333960122267289,1.1039269092283919,-1.486948560446757,-0.07742663424760254,8,3,6,2,9,3,2
21601,ANCASH,POMABAMBA,POMABAMBA,X,-8.5308,-77.6692,46.8421052631579,52.811766316508276,75.93355032868925,565.7350572614482,67.6,66.895941,264.5661716072395,ANCASH+POMABAMBA+POMABAMBA,0.04722410814613179,-0.18810549889795983,0.43101378462276413,-0.0631509847837972,0.33857632560857787,0.06141975743847723,-0.5564253744363996,5,6,8,3,7,6,3
21602,ANCASH,POMABAMBA,HUAYLLAN,X,-9.3592,-77.0772,64.86486486486487,34.59677337150453,76.21484455703997,277.1324021956486,68.4,50.747348,283.5332606324973,ANCASH+POMABAMBA+HUAYLLAN,0.6379905115726788,-1.3465307583990533,0.48481845998210743,-0.8538294748226264,0.38231064467256787,-0.8941014770679898,-0.7501376122618126,7,3,8,2,7,4,3
21603,ANCASH,POMABAMBA,PAROBAMBA,X,-9.1725,-77.725,11.578947368421055,33.9068117863726,76.22287017508863,69.2940965386257,46.9,50.528601,256.5564424173318,ANCASH+POMABAMBA+PAROBAMBA,-1.108663748281974,-1.3904104859792652,0.48635356355034703,-1.4232396129644829,-0.7930491801721468,-0.9070448587907558,-0.4746214369061672,2,3,8,1,5,4,3
21604,ANCASH,POMABAMBA,QUINUABAMBA,X,-9.2053,-76.7611,31.111111111111114,37.15392618592008,73.48837915729621,182.27618900389317,46.4,36.598754,276.1506276150628,ANCASH+POMABAMBA+QUINUABAMBA,-0.4684207233284295,-1.183902618955507,-0.036687390215409836,-1.1137050029952926,-0.8203831295871401,-1.7312816577444614,-0.6747382528268145,4,4,7,1,5,3,3
21701,ANCASH,RECUAY,RECUAY,X,-9.7214,-77.455,72.8395061728395,69.55191599194588,69.2823266636606,657.0631952316813,70.7,75.50587,384.26349496797803,ANCASH+RECUAY+RECUAY,0.8993905561964083,0.8765236387803563,-0.8412019026221971,0.18705875154693086,0.5080468119815371,0.5708740477963458,-1.7789027055146516,8,8,6,4,8,7,4
21702,ANCASH,RECUAY,CATAC,X,-8.9878,-78.6161,26.751592356687908,71.6956954286478,71.10800342011737,613.215156662713,74.5,75.50587,297.17682020802374,ANCASH+RECUAY+CATAC,-0.6113209934389652,1.0128623273416226,-0.4919947903106614,0.06692922287377369,0.7157848275354864,0.5708740477963458,-0.8894802627739753,3,8,6,3,8,7,3
21703,ANCASH,RECUAY,COTAPARACO,X,-10.3858,-77.2192,5.454545454545453,43.164251661668246,68.5037886972693,605.5901398045125,76.9,75.455464,262.34567901234567,ANCASH+RECUAY+COTAPARACO,-1.3094149635096506,-0.8016618533427278,-0.9901170893368709,0.046039128101125266,0.8469877847274548,0.5678914967253932,-0.5337473246281849,1,4,6,3,8,7,3
21704,ANCASH,RECUAY,HUAYLLAPAMPA,X,-8.6461,-77.5808,11.39240506329115,46.86404466123981,70.15378473931952,173.21304405251533,41.6,60.612278,126.96041822255415,ANCASH+RECUAY+HUAYLLAPAMPA,-1.1147784015938926,-0.5663648275042071,-0.6745133817626583,-1.1385351063896103,-1.0827890439710761,-0.31038807913171834,0.8489520343110661,2,5,6,1,5,6,2
21705,ANCASH,RECUAY,LLACLLIN,X,-9.1803,-77.0044,50.0,77.30910745373417,68.749925622021,521.6747315575857,48.0,77.33707,192.30769230769232,ANCASH+RECUAY+LLACLLIN,0.15073645349790238,1.3698604497938687,-0.9430371424504372,-0.1838621119569214,-0.7329144914591613,0.6792271708596517,0.1815556467069498,5,9,6,3,5,8,2
21706,ANCASH,RECUAY,MARCA,X,-9.0933,-77.3331,19.148936170212778,68.66127473623506,67.52651425284593,489.85690329784495,41.1,63.757518000000005,175.43859649122805,ANCASH+RECUAY+MARCA,-0.8605277714812751,0.8198812161956041,-1.177045681962039,-0.2710327320573872,-1.1101229933860695,-0.124282478004789,0.35384092972254905,2,8,5,3,5,6,2
21707,ANCASH,RECUAY,PAMPAS CHICO,X,-9.525,-77.1575,55.88235294117647,58.70338225986881,71.50925550427965,459.95235016162314,61.2,77.33707,104.31484115694643,ANCASH+RECUAY+PAMPAS CHICO,0.3435535673884556,0.18658565517905892,-0.41524512412592196,-0.3529615934313164,-0.011298226903336608,0.6792271708596517,1.0802329337883174,6,6,7,3,7,8,1
21708,ANCASH,RECUAY,PARARIN,X,-9.3678,-77.5644,25.80645161290323,62.367939135634934,67.2377940254192,397.64062524651297,4.400000000000006,77.33707,356.3791874554526,ANCASH+RECUAY+PARARIN,-0.6423016762132436,0.41964175696197487,-1.2322707685109255,-0.5236756866760971,-3.1164348804465813,0.6792271708596517,-1.4941182770095578,3,7,5,2,1,8,4
21709,ANCASH,RECUAY,TAPACOCHA,X,-10.285,-77.2,5.882352941176478,25.898550997000946,68.205555283788,229.61314587394378,51.1,77.33707,331.85840707964604,ANCASH+RECUAY+TAPACOCHA,-1.2953919006812464,-1.8997146405891578,-1.04716181466861,-0.9840169598533769,-0.5634440050862024,0.6792271708596517,-1.2436857919035096,1,2,6,1,6,8,3
21710,ANCASH,RECUAY,TICAPAMPA,X,-8.9767,-77.1842,55.55555555555556,69.66861671707858,70.02261628775264,625.3404850019753,79.1,77.33707,340.5017921146954,ANCASH+RECUAY+TICAPAMPA,0.3328415055056471,0.8839454955004764,-0.6996026841465822,0.10014872426861396,0.967257162153425,0.6792271708596517,-1.3319613019354628,6,8,6,3,8,8,4
21801,ANCASH,SANTA,CHIMBOTE,X,-10.3706,-77.4875,48.75000000000001,71.99259200326753,78.84695742989106,1055.78291711923,79.4,84.254481,96.51124575882835,ANCASH+SANTA+CHIMBOTE,0.10976281679616004,1.0317441623517862,0.9882769897331349,1.2794226023883992,0.9836575318024217,1.0885342292707851,1.1599316121485304,5,8,9,6,9,9,1
21802,ANCASH,SANTA,CACERES DEL PERU,X,-9.4025,-77.0117,15.151515151515156,42.05024221519509,77.20323746580301,553.1844444313439,64.7,55.731877,267.2147995889003,ANCASH+SANTA+CACERES DEL PERU,-0.991558872732496,-0.8725099006636196,0.6738737416893733,-0.097535628955925,0.18003941900161688,-0.5991641222462241,-0.5834760015943827,2,4,8,3,7,5,3
21803,ANCASH,SANTA,COISHCO,X,-9.1156,-78.5314,100.0,67.73838141742253,78.75852681233434,961.4146257668338,76.1,80.508701,95.28554524506445,ANCASH+SANTA+COISHCO,1.7896819215676045,0.7611876479046278,0.9713623850597195,1.020883823190248,0.8032534656634649,0.8668943421431801,1.1724497792277686,10,7,9,5,8,8,1
21804,ANCASH,SANTA,MACATE,X,-8.9486,-77.815,6.0869565217391255,44.471264735547265,75.5853232291139,289.1470217265853,72.0,44.316900000000004,363.90977443609023,ANCASH+SANTA+MACATE,-1.2886852184589668,-0.7185392870122848,0.36440649533058095,-0.8209132799700662,0.5791150804605197,-1.274594663774079,-1.5710287008608745,1,5,8,2,8,4,4
21805,ANCASH,SANTA,MORO,X,-8.5239,-78.065,37.33333333333333,47.43669884026326,77.27744591244635,616.6496429548615,59.6,79.918913,205.4340622929092,ANCASH+SANTA+MORO,-0.2644630650797557,-0.5299455399457352,0.6880679944615556,0.07633861113777268,-0.09876686503131542,0.8319962579659951,0.047495090499583344,4,5,8,3,7,8,2
21806,ANCASH,SANTA,NEPEÑA,X,-10.4381,-77.3669,92.85714285714286,55.60978448774673,79.34476661557915,1088.2848331088856,77.0,80.281664,144.8366668756662,ANCASH+SANTA+NEPEÑA,1.5555468547005045,-0.01015896134551201,1.083495657332143,1.3684674029367885,0.8524545746104533,0.8534604365070271,0.6663806272856387,10,6,9,6,8,8,2
21807,ANCASH,SANTA,SAMANCO,X,-8.8644,-77.915,72.72727272727273,57.24034570802082,78.64118956943892,1020.5426451773708,60.4,78.539522,177.50213857998287,ANCASH+SANTA+SAMANCO,0.8957116662568582,0.09354040930104868,0.948918653104875,1.1828755869037557,-0.05503254596732621,0.7503769248645225,0.3327658266676042,8,6,9,5,7,8,2
21808,ANCASH,SANTA,SANTA,X,-9.2306,-77.6256,95.83333333333333,61.07686741629993,79.13313360862875,1055.1585250692096,77.4,80.134265,251.88916876574308,ANCASH+SANTA+SANTA,1.653103132561796,0.33753301851662687,1.043015462267172,1.277711968911414,0.8743217341424483,0.8447387556494423,-0.4269542370322765,10,7,9,6,8,8,3
21809,ANCASH,SANTA,NUEVO CHIMBOTE,X,-9.2183,-77.6975,48.0,73.94922643905556,78.63908715089502,1131.8657131941532,67.9,90.094127,103.87313864805897,ANCASH+SANTA+NUEVO CHIMBOTE,0.08517863477511428,1.1561809250159325,0.9485165120873106,1.4878650032552136,0.3549766952575745,1.4340693328553982,1.0847440731273983,5,8,9,6,7,9,1
21901,ANCASH,SIHUAS,SIHUAS,X,-8.6236,-77.5367,75.0,53.7355901181876,75.33997185658131,861.4720488926681,74.2,72.148256,342.60869565217394,ANCASH+SIHUAS+SIHUAS,0.9702091875327534,-0.1293527543635622,0.31747680528508937,0.7470732937776261,0.6993844578864906,0.37220215890322694,-1.353479258569913,8,6,8,5,8,7,4
21902,ANCASH,SIHUAS,ACOBAMBA,X,-8.5556,-77.6344,35.294117647058826,40.23043976616657,72.43538391302651,167.21493850435462,72.8,35.064468000000005,228.29006266786033,ANCASH+SIHUAS+ACOBAMBA,-0.3313063312284805,-0.9882445117404155,-0.23809951162667728,-1.1549679872195941,0.6228493995245089,-1.822066214195044,-0.18593487729749583,4,4,7,1,8,3,3
21903,ANCASH,SIHUAS,ALFONSO UGARTE,X,-9.8242,-77.6497,85.71428571428572,34.59817819890324,71.79266016773678,318.54179887451835,63.9,44.165668999999994,209.9737532808399,ANCASH+SIHUAS+ALFONSO UGARTE,1.3214117878334042,-1.3464414151009902,-0.3610367743775466,-0.7403810409126792,0.13630509993762727,-1.2835430862041728,0.001130901501637575,9,3,7,2,7,4,2
21904,ANCASH,SIHUAS,CASHAPAMPA,X,-10.0097,-77.5681,64.0,45.379936056235884,73.45839458409556,160.68553039031255,61.7,51.85695200000001,201.20014119308152,ANCASH+SIHUAS+CASHAPAMPA,0.609641184557419,-0.6607502000964623,-0.042422702441005815,-1.1728564662679972,0.016035722511656747,-0.8284455908930569,0.09073642974419138,7,5,7,1,7,5,2
21905,ANCASH,SIHUAS,CHINGALPO,X,-9.3919,-77.5769,9.090909090909093,32.081947057164825,72.56408253055844,311.89713446121124,80.2,51.219756000000004,232.1083172147002,ANCASH+SIHUAS+CHINGALPO,-1.1902189294682175,-1.5064670446542856,-0.21348262781750107,-0.7585852851665326,1.0273918508664108,-0.8661488328128072,-0.22493098428420613,1,3,7,2,9,4,3
21906,ANCASH,SIHUAS,HUAYLLABAMBA,X,-8.4717,-78.0347,47.36842105263158,50.51946374176137,73.67565438512172,209.09250892729085,79.7,39.794166,301.35610246107484,ANCASH+SIHUAS+HUAYLLABAMBA,0.06447616570476025,-0.3338898652726163,-0.0008662399021673604,-1.040236907767284,1.0000579014514175,-1.5422073514568004,-0.9321635715655604,5,5,7,1,9,3,3
21907,ANCASH,SIHUAS,QUICHES,X,-9.7578,-77.4444,43.99999999999999,53.79594780927029,75.87184473279402,104.9460238319335,67.0,54.450719,280.5949966193374,ANCASH+SIHUAS+QUICHES,-0.04593700267046213,-0.12551416523171596,0.4192110200425451,-1.3255647941627646,0.30577558631058616,-0.674970954071005,-0.7201289115828036,5,6,8,1,7,5,3
21908,ANCASH,SIHUAS,RAGASH,X,-10.2522,-77.1911,24.0,36.48535155520705,72.64360534941214,177.22355887607105,72.6,40.682030999999995,264.0642939150402,ANCASH+SIHUAS+RAGASH,-0.7015151898983427,-1.2264221929360186,-0.19827186619906953,-1.127547585140908,0.6119158197585114,-1.4896718853096826,-0.551299661642986,3,4,7,1,8,3,3
21909,ANCASH,SIHUAS,SAN JUAN,X,-9.2711,-77.6819,35.64356435643565,35.12438623234664,75.47310330968506,125.48241310612576,64.9,37.609660000000005,325.8221680876979,ANCASH+SIHUAS+SAN JUAN,-0.31985184921518034,-1.3129759792628486,0.3429415816381741,-1.2693016899357232,0.19097299876761437,-1.6714657871549927,-1.1820372510218706,4,3,8,1,7,3,3
21910,ANCASH,SIHUAS,SICSIBAMBA,X,-9.1886,-76.9269,77.77777777777777,38.44242022100361,73.77373663481798,261.1618974746919,70.9,52.081026,265.4867256637168,ANCASH+SIHUAS+SICSIBAMBA,1.0612617135366256,-1.101957814394566,0.017894484888963818,-0.8975835232912555,0.5189803917475346,-0.8151870076158143,-0.5658270589058518,8,4,7,2,8,5,3
22001,ANCASH,YUNGAY,YUNGAY,X,-8.6178,-77.8636,86.5979381443299,61.38289654748469,72.0073136099048,572.3923378688387,78.4,71.353298,222.64032612104106,ANCASH+YUNGAY+YUNGAY,1.350376950744798,0.3569956599119856,-0.31997884425814194,-0.04491217621422193,0.928989632972435,0.32516405164887974,-0.12823371355270727,9,7,7,3,8,7,2
22002,ANCASH,YUNGAY,CASCAPARA,X,-9.0222,-77.4744,24.13793103448276,40.313535542888616,71.30660690088109,388.0990580781711,74.3,37.498099999999994,253.0017152658662,ANCASH+YUNGAY+CASCAPARA,-0.696993961020909,-0.982959840645383,-0.4540068235102738,-0.5498165131336658,0.7048512477694889,-1.6780668544381643,-0.4383167540709581,3,4,7,2,8,3,3
22003,ANCASH,YUNGAY,MANCOS,X,-9.5097,-77.9956,76.27118644067797,53.328876497341,73.3402525828232,545.0262115051153,77.7,69.571795,188.3807880356629,ANCASH+YUNGAY+MANCOS,1.0118772926531696,-0.15521866236552426,-0.06502036490294978,-0.11988656432769007,0.8907221037914441,0.21975152773196785,0.2216614011138601,8,6,7,3,8,7,2
22004,ANCASH,YUNGAY,MATACOTO,X,-8.9875,-77.2894,62.16216216216216,58.44062878179166,72.11457752102137,280.6344910456196,70.1,58.65822800000001,222.0888355342137,ANCASH+YUNGAY+MATACOTO,0.5493988646499921,0.16987523058842913,-0.29946189320216376,-0.8442348772842025,0.47524607268354463,-0.4260103050610831,-0.12260130071530692,7,6,7,2,8,5,2
22005,ANCASH,YUNGAY,QUILLO,X,-9.3778,-77.5931,29.411764705882348,20.198474305215143,73.70592388887701,112.70957016518628,58.9,40.80533200000001,243.38474600254705,ANCASH+YUNGAY+QUILLO,-0.524123445119034,-2.2622244060771153,0.004923572538674256,-1.3042951731652612,-0.13703439421230626,-1.4823760965226414,-0.34009795862928655,3,2,7,1,6,3,3
22006,ANCASH,YUNGAY,RANRAHIRCA,X,-9.1375,-77.7475,63.63636363636363,56.81316823343796,71.58664388381398,584.6024243739619,80.0,59.890916000000004,189.5910780669145,ANCASH+YUNGAY+RANRAHIRCA,0.5977215811532756,0.06637305445546797,-0.40044262831275296,-0.011460464694405304,1.0164582711004133,-0.35307147010987067,0.20930062239555872,7,6,7,3,9,6,2
22007,ANCASH,YUNGAY,SHUPLUY,X,-8.615,-77.9661,40.74074074074075,39.060219276421144,69.68958452462475,237.9148748123651,65.1,46.508982,203.150912106136,ANCASH+YUNGAY+SHUPLUY,-0.15277196651500521,-1.0626674323860519,-0.7633034788785131,-0.9612728915417181,0.2019065785336111,-1.1448879519398403,0.07081306677851514,5,4,6,1,7,4,2
22008,ANCASH,YUNGAY,YANAMA,X,-8.7364,-77.9036,52.83018867924528,48.381868123023004,69.09723665848658,263.05741828422674,75.8,58.364033,270.54108216432866,ANCASH+YUNGAY+YANAMA,0.243506951690527,-0.4698352794060108,-0.8766050735263321,-0.8923904056770793,0.7868530960144691,-0.44341798693068246,-0.6174475636231084,6,5,6,2,8,5,3
30101,APURIMAC,ABANCAY,ABANCAY,X,-13.6367,-72.8792,57.89473684210527,78.86545032062752,73.99932572301547,969.9220485372762,84.2,80.099502,209.24548539677517,APURIMAC+ABANCAY+ABANCAY,0.4095173168773292,1.4688397299339757,0.06104413543900344,1.0441914264717276,1.2460634461863578,0.8426818095938233,0.008568753528941,6,9,7,5,9,8,2
30102,APURIMAC,ABANCAY,CHACOCHE,X,-13.5328,-73.6769,30.0,71.13698624805939,66.77064384583286,498.6069860048095,62.2,60.524371,277.3246329526917,APURIMAC+ABANCAY+CHACOCHE,-0.5048417337299785,0.9773299047124775,-1.3216251214390768,-0.24706031856423952,0.0433696719266501,-0.3155895852419882,-0.686728453371992,3,8,5,3,7,6,3
30103,APURIMAC,ABANCAY,CIRCA,X,-13.6561,-73.3847,6.666666666666671,57.20962530408195,72.68472104774577,251.97184623400665,50.8,55.11896900000001,238.56858846918487,APURIMAC+ABANCAY+CIRCA,-1.269682952162506,0.09158667305682908,-0.19040744319265326,-0.9227613091183047,-0.5798443747351987,-0.6354302296896949,-0.29091019701415766,1,6,7,2,6,5,3
30104,APURIMAC,ABANCAY,CURAHUASI,X,-13.5264,-73.3681,51.59235668789809,58.80536162354749,70.27445875446921,468.91015143438335,77.4,68.882678,214.96037346650746,APURIMAC+ABANCAY+CURAHUASI,0.20293216904152345,0.19307127234014793,-0.651431407249686,-0.32842009784875104,0.8743217341424483,0.1789760913481671,-0.04979780738271959,6,6,6,3,8,7,2
30105,APURIMAC,ABANCAY,HUANIPACA,X,-14.3653,-72.8778,6.976744186046517,40.42038189196274,69.49501896896727,271.664848827503,66.9,55.347067,174.00419287211741,APURIMAC+ABANCAY+HUANIPACA,-1.2595189492597483,-0.976164696116552,-0.8005190898053346,-0.8688088132502179,0.3003087964275878,-0.6219335440930951,0.3684905965550701,1,4,6,2,7,5,2
30106,APURIMAC,ABANCAY,LAMBRAMA,X,-14.1181,-73.3217,20.0,65.1043188096213,70.05724875416726,395.04178500940327,61.5,67.653988,109.37780168549399,APURIMAC+ABANCAY+LAMBRAMA,-0.8326308273439189,0.593668249505891,-0.6929783441334314,-0.5307956734068552,0.005102142745659249,0.10627382028184253,1.0285245555179015,2,7,6,2,7,7,1
30107,APURIMAC,ABANCAY,PICHIRHUA,X,-14.3783,-73.1608,28.0,55.41746857683957,69.45045718672597,215.62373257883786,68.5,57.434915,213.50546176762663,APURIMAC+ABANCAY+PICHIRHUA,-0.5703995524527666,-0.02238974340902779,-0.8090426640037277,-1.022343454729807,0.38777743455556624,-0.4983944160451064,-0.03493869006359532,3,6,6,1,7,5,2
30108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,X,-13.9417,-72.9897,46.666666666666664,52.832641685322145,71.55120965720707,373.55876440602356,71.2,58.716475,170.8074534161491,APURIMAC+ABANCAY+SAN PEDRO DE CACHORA,0.04147342229325548,-0.18677788078641838,-0.4072203253539348,-0.5896522431368897,0.5353807613965305,-0.42256379765661184,0.4011391254324212,5,6,7,2,8,5,2
30109,APURIMAC,ABANCAY,TAMBURCO,X,-14.295,-73.2431,69.23076923076923,76.58224159394013,73.71577199413628,852.8473776428195,79.9,80.265643,100.06064281382655,APURIMAC+ABANCAY+TAMBURCO,0.7811000950631722,1.3236337081861886,0.006807273137460825,0.7234444673575892,1.010991481217415,0.8525124650213356,1.1236813659700562,7,9,7,5,9,8,1
30201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,X,-14.1192,-72.2486,60.869565217391305,75.23806976002929,75.56818459680073,698.0439852679892,79.1,74.108364,154.61933276304535,APURIMAC+ANDAHUAYLAS+ANDAHUAYLAS,0.5070289465565333,1.238147943233459,0.3611282960119545,0.29933294105193947,0.967257162153425,0.48818284006387014,0.566469560362348,7,8,8,4,8,7,2
30202,APURIMAC,ANDAHUAYLAS,ANDARAPA,X,-13.9747,-73.0644,30.555555555555557,68.09126101088309,78.71254089590144,85.86133076746376,79.3,48.255902999999996,213.10181531176008,APURIMAC+ANDAHUAYLAS+ANDARAPA,-0.486631228529204,0.7836298544902369,0.9625664089770213,-1.3778507174909096,0.9781907419194226,-1.0415216642078213,-0.030816219917961386,4,8,9,1,9,4,2
30203,APURIMAC,ANDAHUAYLAS,CHIARA,X,-13.8681,-73.6681,16.666666666666657,62.94308068059006,71.19279122075902,239.86983042289023,81.5,55.077119,256.9916855631142,APURIMAC+ANDAHUAYLAS+CHIARA,-0.9418938585485661,0.45621923439916756,-0.47577696702042027,-0.9559169416809293,1.0984601193453933,-0.6379065174792317,-0.4790666063075127,2,7,6,1,9,5,3
30204,APURIMAC,ANDAHUAYLAS,HUANCARAMA,X,-13.5175,-73.7222,73.33333333333333,57.26773782397438,70.81186921086326,450.96871553721166,68.7,61.910333,256.4794816414687,APURIMAC+ANDAHUAYLAS+HUANCARAMA,0.9155776719304299,0.09528247525339872,-0.548637989444656,-0.3775738640920653,0.3987110143215637,-0.2335814424137522,-0.4738354309936428,8,6,6,3,7,6,3
30205,APURIMAC,ANDAHUAYLAS,HUANCARAY,X,-14.1042,-72.7086,51.5625,58.376232555499925,75.23025262685168,413.57699339000374,72.7,42.034952000000004,246.91358024691357,APURIMAC+ANDAHUAYLAS+HUANCARAY,0.20195349937508056,0.16577980132429893,0.2964902120979734,-0.4800151614549229,0.6173826096415106,-1.4096187968387717,-0.3761381953509518,6,6,8,2,8,3,3
30206,APURIMAC,ANDAHUAYLAS,HUAYANA,X,-13.8778,-72.8736,4.166666666666657,58.34172443773312,78.9119448964012,214.1245092052229,79.8,62.049906,188.67924528301887,APURIMAC+ANDAHUAYLAS+HUAYANA,-1.3516302255659915,0.1635851765226533,1.0007074955366322,-1.0264508447779357,1.0055246913344158,-0.2253228303313392,0.21861323588389003,1,6,9,1,9,6,2
30207,APURIMAC,ANDAHUAYLAS,KISHUARA,X,-13.61,-73.7408,59.25925925925926,62.75483969163876,77.85737304722083,243.85288035830445,79.2,49.802517,185.97691321077383,APURIMAC+ANDAHUAYLAS+KISHUARA,0.45424487351081017,0.4442476065685641,0.7989938083382322,-0.94500466539586,0.9727239520364241,-0.9500076531367025,0.24621234676299647,6,7,8,1,8,4,2
30208,APURIMAC,ANDAHUAYLAS,PACOBAMBA,X,-14.005,-73.2519,54.16666666666667,67.67640034777043,75.47851257874065,293.24648337987134,83.2,63.825289999999995,220.27373823781008,APURIMAC+ANDAHUAYLAS+PACOBAMBA,0.28731524250371104,0.7572458161996867,0.34397624191959486,-0.8096820730040275,1.191395547356371,-0.12027237104965281,-0.10406358210761858,6,7,8,2,9,6,2
30209,APURIMAC,ANDAHUAYLAS,PACUCHA,X,-13.7458,-72.3567,76.92307692307692,70.01603067314466,77.66728105386056,175.364365250261,78.6,56.586192000000004,163.73436387674158,APURIMAC+ANDAHUAYLAS+PACUCHA,1.0332455516892805,0.906040102038358,0.762633879977357,-1.1326411779507528,0.9399232127384317,-0.5486138282696901,0.47337709517008497,8,8,8,1,8,5,2
30210,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,X,-14.4164,-73.2053,5.882352941176478,38.16338365475775,73.59379125288481,231.23290660577044,59.9,41.755617,255.3191489361702,APURIMAC+ANDAHUAYLAS+PAMPACHIRI,-1.2953919006812464,-1.119703800222813,-0.016524645976585508,-0.9795793361961278,-0.08236649538231956,-1.4261472042387766,-0.4619848700211042,1,4,7,1,7,3,3
30211,APURIMAC,ANDAHUAYLAS,POMACOCHA,X,-13.8367,-72.4339,16.0,81.86661332391584,78.4044312320573,335.32694492610915,70.5,56.671312,200.38167938931295,APURIMAC+ANDAHUAYLAS+POMACOCHA,-0.9637464647894951,1.659705740224854,0.9036325995796205,-0.6943951371027257,0.49711323221553966,-0.5435772305003868,0.09909543872925514,2,9,9,2,8,5,2
30212,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,X,-13.5417,-72.6953,64.70588235294117,58.49688859847178,73.64830841104089,209.61477317966038,61.7,46.959894000000006,254.4769085768143,APURIMAC+ANDAHUAYLAS+SAN ANTONIO DE CACHI,0.6327792382242853,0.1734532057726043,-0.006096852938314138,-1.0388060716220981,0.016035722511656747,-1.1182072379671875,-0.4533830089458256,7,6,7,1,7,4,3
30213,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,X,-14.0606,-72.5672,71.05263157894737,71.17621940902927,78.59168291839167,577.0592072650313,79.8,66.405378,159.56163628217942,APURIMAC+ANDAHUAYLAS+SAN JERONIMO,0.8408187558430402,0.9798250297347496,0.9394492469839479,-0.03212645445241517,1.0055246913344158,0.032392871730032476,0.5159934607653587,8,8,9,3,9,6,2
30214,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,X,-14.0631,-72.6714,29.629629629629633,64.62156283207246,71.04482647743967,199.4691154105887,57.8,42.771843,245.19230769230768,APURIMAC+ANDAHUAYLAS+SAN MIGUEL DE CHACCRAMPA,-0.5169820705304947,0.5629662492220466,-0.5040789873839527,-1.0666019121124475,-0.19716908292529173,-1.366016546288727,-0.3585587155469527,3,7,6,1,6,3,3
